assignment_id,worker_id,task_id,supervisor_id,skill,priority,status
A8039,W1717,T7455,S132,Data Analysis,Critical,In Progress
A8040,W1391,T296,S140,DevOps,Critical,Completed
A8041,W1708,T823,S164,DevOps,Critical,Pending
A8042,W1433,T3852,S116,Data Analysis,Critical,Pending
A8043,W1324,T8571,S136,Java,High,Pending
A8044,W1092,T7976,S151,Cybersecurity,Low,In Progress
A8045,W1025,T2985,S193,Project Management,High,On Hold
A8046,W1635,T6991,S193,Python,Medium,On Hold
A8047,W1809,T7641,S173,C++,Low,In Progress
A8048,W1215,T6835,S171,C++,Critical,Completed
A8049,W1856,T397,S158,UI/UX,Medium,Pending
A8050,W1830,T848,S183,Project Management,Low,On Hold
A8051,W1607,T8625,S187,Python,High,Pending
A8052,W1982,T9620,S112,UI/UX,High,Completed
A8053,W1706,T3640,S199,DevOps,Medium,Pending
A8054,W1921,T9859,S140,UI/UX,Critical,On Hold
A8055,W1556,T5190,S165,Python,Low,On Hold
A8056,W1820,T9471,S165,Python,Medium,Pending
A8057,W1343,T6903,S183,DevOps,Low,In Progress
A8058,W1956,T8869,S193,Cybersecurity,Critical,On Hold
A8059,W1204,T4283,S163,DevOps,Medium,Pending
A8060,W1151,T4390,S106,UI/UX,Low,On Hold
A8061,W1980,T2063,S170,Cybersecurity,Low,Completed
A8062,W1849,T7698,S137,Cybersecurity,Critical,In Progress
A8063,W1295,T5034,S186,Project Management,Medium,Completed
A8064,W1982,T9360,S188,Data Analysis,High,Pending
A8065,W1717,T4176,S176,UI/UX,Critical,Completed
A8066,W1933,T9348,S130,Java,High,Completed
A8067,W1546,T8264,S199,Project Management,Critical,Completed
A8068,W1184,T6880,S147,Data Analysis,Low,Pending
A8069,W1174,T354,S162,Data Analysis,Low,Pending
A8070,W1849,T1853,S113,Project Management,High,Completed
A8071,W1861,T3020,S119,Cybersecurity,High,In Progress
A8072,W1333,T3269,S176,Python,Critical,Pending
A8073,W1243,T3631,S142,Project Management,Medium,Pending
A8074,W1113,T453,S104,Java,Medium,Completed
A8075,W1961,T2780,S137,Data Analysis,High,Pending
A8076,W1967,T1463,S153,C++,High,Pending
A8077,W1879,T6665,S123,DevOps,Critical,In Progress
A8078,W1990,T1687,S100,Java,Critical,Completed
A8079,W1058,T2334,S165,Python,Critical,In Progress
A8080,W1304,T678,S178,DevOps,Critical,In Progress
A8081,W1959,T4928,S143,Cybersecurity,Medium,In Progress
A8082,W1465,T6091,S155,C++,Medium,On Hold
A8083,W1403,T202,S113,Python,High,In Progress
A8084,W1477,T8253,S151,Java,Medium,In Progress
A8085,W1308,T8415,S178,Java,Critical,Completed
A8086,W1740,T5925,S143,UI/UX,Low,Completed
A8087,W1687,T2802,S185,DevOps,Medium,On Hold
A8088,W1642,T4784,S110,UI/UX,Critical,Completed
A8089,W1854,T4116,S189,Project Management,Low,Pending
A8090,W1883,T1414,S178,Cybersecurity,Medium,In Progress
A8091,W1139,T3008,S129,UI/UX,Low,In Progress
A8092,W1920,T5920,S126,Data Analysis,Critical,On Hold
A8093,W1108,T4338,S124,Cybersecurity,Medium,In Progress
A8094,W1834,T5265,S106,Project Management,Low,Completed
A8095,W1112,T4244,S162,Cybersecurity,Low,Completed
A8096,W1688,T2987,S109,Data Analysis,Low,In Progress
A8097,W1147,T4597,S107,DevOps,High,Pending
A8098,W1797,T2223,S146,Java,Critical,On Hold
A8099,W1093,T8524,S145,DevOps,High,Pending
A8100,W1953,T7142,S155,Java,Critical,Completed
A8101,W1223,T8982,S111,Data Analysis,Critical,Completed
A8102,W1938,T9293,S193,Data Analysis,High,In Progress
A8103,W1333,T9133,S147,Python,Low,In Progress
A8104,W1530,T2012,S162,DevOps,Low,Pending
A8105,W1096,T1896,S195,Project Management,Critical,Completed
A8106,W1138,T5877,S106,Cybersecurity,Medium,In Progress
A8107,W1137,T3361,S103,Python,High,Pending
A8108,W1179,T1781,S151,C++,High,Pending
A8109,W1273,T3558,S182,UI/UX,Medium,Pending
A8110,W1704,T2390,S110,Data Analysis,High,On Hold
A8111,W1235,T6703,S117,Data Analysis,High,On Hold
A8112,W1652,T6059,S183,Data Analysis,Medium,On Hold
A8113,W1784,T4654,S156,C++,Low,Pending
A8114,W1394,T4880,S168,Project Management,Critical,On Hold
A8115,W1848,T1849,S119,DevOps,Critical,In Progress
A8116,W1991,T9271,S156,Java,Low,On Hold
A8117,W1578,T3,S129,Project Management,Low,Completed
A8118,W1390,T4489,S145,C++,Low,Pending
A8119,W1086,T7298,S105,Data Analysis,Critical,Pending
A8120,W1959,T2178,S107,C++,Medium,On Hold
A8121,W1063,T7300,S122,Java,Low,Pending
A8122,W1226,T3472,S177,UI/UX,Low,Completed
A8123,W1773,T9021,S186,Data Analysis,Critical,Pending
A8124,W1780,T6517,S146,C++,Medium,Pending
A8125,W1697,T7497,S112,Data Analysis,Critical,In Progress
A8126,W1621,T2731,S132,Java,Medium,Completed
A8127,W1889,T5018,S163,C++,Medium,Completed
A8128,W1849,T8485,S138,UI/UX,Medium,Completed
A8129,W1638,T3605,S128,DevOps,Low,In Progress
A8130,W1320,T5299,S188,Python,Low,Completed
A8131,W1797,T8998,S165,Cybersecurity,Low,On Hold
A8132,W1466,T4890,S119,UI/UX,Low,Pending
A8133,W1464,T5945,S121,Python,High,Pending
A8134,W1487,T6518,S143,C++,Low,In Progress
A8135,W1031,T3087,S143,DevOps,Medium,Completed
A8136,W1984,T659,S175,Project Management,High,Completed
A8137,W1411,T8154,S121,C++,High,Completed
A8138,W1466,T2540,S139,Python,High,Pending
A8139,W1059,T844,S106,Java,Medium,Pending
A8140,W1580,T4118,S120,Data Analysis,Critical,In Progress
A8141,W1782,T1573,S130,UI/UX,Low,Pending
A8142,W1704,T4468,S173,Project Management,Medium,On Hold
A8143,W1477,T9377,S135,Java,High,On Hold
A8144,W1761,T9246,S155,Java,High,In Progress
A8145,W1692,T1010,S190,Cybersecurity,Critical,In Progress
A8146,W1239,T204,S156,DevOps,Low,Completed
A8147,W1207,T6996,S164,UI/UX,Critical,Pending
A8148,W1903,T7308,S172,Cybersecurity,Critical,Pending
A8149,W1788,T8535,S156,Java,Medium,In Progress
A8150,W1249,T7934,S166,Data Analysis,Medium,On Hold
A8151,W1587,T8227,S128,Data Analysis,Critical,Completed
A8152,W1662,T7268,S101,Data Analysis,Critical,Completed
A8153,W1344,T178,S138,Python,Medium,Pending
A8154,W1122,T5062,S139,DevOps,High,Pending
A8155,W1239,T4011,S189,Cybersecurity,Low,On Hold
A8156,W1963,T5337,S121,Cybersecurity,Low,On Hold
A8157,W1422,T6614,S104,Java,Low,On Hold
A8158,W1471,T5432,S115,Data Analysis,Critical,On Hold
A8159,W1771,T7459,S117,Project Management,High,In Progress
A8160,W1101,T6667,S182,Cybersecurity,Medium,Pending
A8161,W1108,T456,S159,Python,High,Completed
A8162,W1723,T5667,S108,Cybersecurity,Critical,In Progress
A8163,W1101,T5162,S100,Project Management,Medium,Completed
A8164,W1715,T7158,S187,Cybersecurity,Medium,Pending
A8165,W1073,T7668,S152,Project Management,High,Pending
A8166,W1315,T9123,S133,Cybersecurity,High,On Hold
A8167,W1407,T2575,S186,Cybersecurity,Medium,In Progress
A8168,W1162,T9753,S129,UI/UX,Low,On Hold
A8169,W1190,T9793,S114,Python,Medium,Completed
A8170,W1832,T8738,S181,Cybersecurity,Medium,In Progress
A8171,W1876,T2670,S189,Data Analysis,Critical,In Progress
A8172,W1315,T4659,S196,Data Analysis,Critical,Completed
A8173,W1273,T1265,S123,Python,Medium,Pending
A8174,W1603,T2705,S107,Python,High,Completed
A8175,W1040,T2536,S153,Cybersecurity,Critical,Pending
A8176,W1863,T311,S119,C++,High,On Hold
A8177,W1739,T8869,S147,Java,Critical,Pending
A8178,W1763,T155,S150,Data Analysis,Critical,In Progress
A8179,W1581,T7575,S164,UI/UX,High,Completed
A8180,W1975,T4285,S124,Project Management,Critical,Completed
A8181,W1599,T6410,S178,Cybersecurity,Critical,Pending
A8182,W1675,T2956,S139,Cybersecurity,High,Pending
A8183,W1651,T7028,S106,DevOps,Low,Completed
A8184,W1405,T3309,S153,Data Analysis,High,Completed
A8185,W1500,T2687,S142,Cybersecurity,High,Completed
A8186,W1133,T3882,S127,DevOps,Low,On Hold
A8187,W1061,T442,S124,Python,Critical,Completed
A8188,W1741,T6533,S114,Data Analysis,Medium,Completed
A8189,W1539,T552,S169,Cybersecurity,Medium,Completed
A8190,W1258,T9098,S199,Java,Medium,Pending
A8191,W1370,T1241,S169,Cybersecurity,High,On Hold
A8192,W1757,T9416,S135,Data Analysis,Medium,Completed
A8193,W1854,T5872,S174,C++,Medium,Completed
A8194,W1346,T599,S135,Cybersecurity,Low,Completed
A8195,W1011,T5874,S178,C++,Medium,Pending
A8196,W1133,T6079,S141,DevOps,Medium,In Progress
A8197,W1988,T4505,S183,Java,Low,Completed
A8198,W1387,T656,S157,DevOps,Medium,In Progress
A8199,W1563,T7672,S188,Cybersecurity,Low,On Hold
A8200,W1026,T151,S106,DevOps,Medium,Pending
A8201,W1953,T5226,S127,UI/UX,High,On Hold
A8202,W1724,T2627,S183,Project Management,Critical,On Hold
A8203,W1143,T172,S170,Cybersecurity,Critical,Completed
A8204,W1941,T4285,S121,DevOps,Critical,Pending
A8205,W1446,T7491,S185,DevOps,Medium,On Hold
A8206,W1811,T2915,S162,Cybersecurity,Medium,Completed
A8207,W1567,T6035,S100,UI/UX,Critical,On Hold
A8208,W1747,T4004,S179,UI/UX,Medium,Completed
A8209,W1364,T7796,S199,Python,High,Completed
A8210,W1572,T8926,S107,Cybersecurity,High,In Progress
A8211,W1277,T7561,S116,Cybersecurity,Medium,On Hold
A8212,W1770,T2141,S127,Project Management,Low,On Hold
A8213,W1855,T3679,S135,Data Analysis,Low,Completed
A8214,W1004,T8922,S131,Project Management,Medium,Pending
A8215,W1431,T3425,S173,UI/UX,Medium,In Progress
A8216,W1191,T4937,S112,Data Analysis,Medium,Pending
A8217,W1403,T9238,S157,DevOps,Critical,On Hold
A8218,W1036,T4795,S150,Python,High,Completed
A8219,W1209,T6593,S154,Project Management,Critical,Pending
A8220,W1966,T9517,S145,Cybersecurity,High,On Hold
A8221,W1788,T7288,S148,Python,High,Completed
A8222,W1069,T6190,S129,Java,Medium,Completed
A8223,W1244,T9851,S139,Project Management,High,Pending
A8224,W1668,T1106,S144,Project Management,Critical,Completed
A8225,W1640,T9531,S133,Java,Medium,Completed
A8226,W1469,T4568,S112,DevOps,Low,Completed
A8227,W1878,T2102,S136,C++,High,Pending
A8228,W1539,T8438,S183,DevOps,Medium,On Hold
A8229,W1011,T4292,S131,Data Analysis,Low,In Progress
A8230,W1962,T9440,S167,Project Management,Medium,On Hold
A8231,W1876,T6523,S145,Project Management,High,Pending
A8232,W1240,T7802,S175,Java,High,Completed
A8233,W1219,T8697,S153,Cybersecurity,Medium,Completed
A8234,W1652,T8220,S130,Data Analysis,Critical,Pending
A8235,W1839,T957,S120,Python,Low,In Progress
A8236,W1267,T3284,S180,Cybersecurity,Critical,Completed
A8237,W1657,T1128,S116,UI/UX,High,Pending
A8238,W1882,T9437,S117,Java,High,On Hold
A8239,W1433,T8121,S108,UI/UX,Low,On Hold
A8240,W1885,T641,S121,Cybersecurity,High,In Progress
A8241,W1853,T4169,S133,Python,Low,Pending
A8242,W1455,T589,S161,Data Analysis,Critical,On Hold
A8243,W1176,T6474,S109,UI/UX,High,Completed
A8244,W1752,T9924,S186,UI/UX,High,Pending
A8245,W1544,T4520,S185,Data Analysis,Low,On Hold
A8246,W1331,T5575,S196,Python,Low,Completed
A8247,W1720,T6178,S159,DevOps,High,Completed
A8248,W1366,T3734,S130,UI/UX,High,On Hold
A8249,W1199,T1505,S187,DevOps,High,Completed
A8250,W1286,T5315,S180,Python,Medium,In Progress
A8251,W1918,T94,S110,DevOps,High,Completed
A8252,W1829,T5893,S103,C++,Medium,On Hold
A8253,W1302,T14,S144,Cybersecurity,Low,Pending
A8254,W1055,T5311,S187,Java,Low,Pending
A8255,W1097,T9381,S140,Cybersecurity,Critical,In Progress
A8256,W1411,T3124,S176,Python,Low,On Hold
A8257,W1095,T1330,S114,Data Analysis,Medium,Completed
A8258,W1823,T1540,S147,UI/UX,Low,On Hold
A8259,W1439,T9978,S193,Python,High,Pending
A8260,W1988,T2906,S186,Data Analysis,Medium,Pending
A8261,W1361,T2513,S162,Project Management,Medium,In Progress
A8262,W1225,T6039,S113,Project Management,Critical,Pending
A8263,W1254,T5267,S137,Python,High,In Progress
A8264,W1568,T4727,S123,Project Management,Critical,On Hold
A8265,W1968,T7824,S142,C++,High,Pending
A8266,W1946,T228,S190,Python,Medium,Pending
A8267,W1297,T3507,S176,Python,Medium,Pending
A8268,W1624,T2418,S194,Python,Low,Pending
A8269,W1583,T944,S129,Cybersecurity,Low,Completed
A8270,W1545,T1928,S140,Data Analysis,Critical,On Hold
A8271,W1959,T2574,S146,Cybersecurity,High,In Progress
A8272,W1498,T9728,S197,C++,Medium,Pending
A8273,W1236,T5887,S142,C++,Low,Completed
A8274,W1299,T9648,S133,Java,Medium,Completed
A8275,W1315,T6485,S169,Data Analysis,Medium,In Progress
A8276,W1077,T5612,S132,DevOps,High,In Progress
A8277,W1225,T1461,S119,Data Analysis,Medium,In Progress
A8278,W1549,T3505,S176,UI/UX,Medium,In Progress
A8279,W1768,T6064,S172,DevOps,Critical,On Hold
A8280,W1228,T5685,S177,DevOps,Critical,Pending
A8281,W1592,T5800,S193,DevOps,Low,Completed
A8282,W1113,T8078,S112,Cybersecurity,High,Completed
A8283,W1821,T2105,S126,UI/UX,High,Completed
A8284,W1675,T9195,S196,Python,High,On Hold
A8285,W1592,T2362,S132,C++,High,On Hold
A8286,W1485,T2193,S110,DevOps,Critical,In Progress
A8287,W1118,T3762,S140,UI/UX,High,Completed
A8288,W1038,T8807,S100,Project Management,Medium,In Progress
A8289,W1085,T2672,S169,DevOps,High,In Progress
A8290,W1737,T8315,S122,Cybersecurity,High,In Progress
A8291,W1284,T2149,S113,Java,Medium,Completed
A8292,W1928,T8207,S172,Data Analysis,Medium,On Hold
A8293,W1801,T598,S104,C++,Low,Pending
A8294,W1451,T2999,S163,Data Analysis,Critical,Pending
A8295,W1120,T5649,S101,DevOps,High,On Hold
A8296,W1407,T3256,S184,C++,Medium,Completed
A8297,W1799,T2889,S100,Project Management,Medium,On Hold
A8298,W1607,T7872,S115,C++,High,Pending
A8299,W1748,T9940,S149,DevOps,Medium,Pending
A8300,W1633,T6610,S162,Project Management,Critical,In Progress
A8301,W1648,T9930,S128,C++,Critical,On Hold
A8302,W1951,T1466,S139,DevOps,Medium,On Hold
A8303,W1163,T2000,S165,Java,Medium,On Hold
A8304,W1029,T2700,S176,DevOps,High,In Progress
A8305,W1044,T713,S139,Python,Medium,On Hold
A8306,W1046,T5556,S136,Data Analysis,Critical,Completed
A8307,W1567,T5511,S188,Data Analysis,High,Pending
A8308,W1602,T9421,S146,Project Management,Critical,Completed
A8309,W1592,T6079,S107,Cybersecurity,Low,Pending
A8310,W1955,T6057,S182,Java,High,On Hold
A8311,W1216,T2733,S191,UI/UX,Critical,Pending
A8312,W1961,T1611,S100,C++,Low,In Progress
A8313,W1067,T4520,S115,Project Management,Critical,In Progress
A8314,W1317,T1352,S179,Cybersecurity,Critical,Pending
A8315,W1944,T9421,S160,C++,Medium,Completed
A8316,W1431,T1678,S197,Data Analysis,High,Pending
A8317,W1812,T192,S173,Cybersecurity,High,On Hold
A8318,W1385,T6102,S131,Cybersecurity,High,Pending
A8319,W1923,T8134,S185,Data Analysis,Medium,Completed
A8320,W1520,T1189,S150,UI/UX,High,Completed
A8321,W1668,T8225,S132,Cybersecurity,Critical,Completed
A8322,W1489,T8061,S134,Data Analysis,Medium,In Progress
A8323,W1144,T5618,S163,Java,Medium,On Hold
A8324,W1540,T7647,S181,UI/UX,Medium,Pending
A8325,W1655,T8428,S151,Data Analysis,Critical,In Progress
A8326,W1511,T1668,S181,UI/UX,Low,On Hold
A8327,W1676,T8569,S107,Python,Medium,Completed
A8328,W1149,T7534,S151,C++,Critical,Completed
A8329,W1219,T5271,S113,Python,High,In Progress
A8330,W1517,T718,S173,Cybersecurity,Critical,In Progress
A8331,W1033,T1116,S111,Data Analysis,High,Pending
A8332,W1925,T5319,S121,Cybersecurity,Low,In Progress
A8333,W1555,T6957,S102,Data Analysis,High,Pending
A8334,W1552,T4335,S105,Java,Low,In Progress
A8335,W1033,T3249,S118,Data Analysis,Critical,Pending
A8336,W1128,T4405,S172,Project Management,Medium,On Hold
A8337,W1450,T3341,S169,C++,High,Pending
A8338,W1393,T6412,S189,Java,Medium,Pending
A8339,W1098,T5346,S117,UI/UX,Low,Completed
A8340,W1708,T3727,S105,Python,Critical,On Hold
A8341,W1957,T160,S190,Cybersecurity,Medium,In Progress
A8342,W1385,T5736,S171,Cybersecurity,Medium,On Hold
A8343,W1057,T4243,S105,DevOps,Low,On Hold
A8344,W1094,T3637,S149,Project Management,High,In Progress
A8345,W1427,T6866,S182,Project Management,Low,In Progress
A8346,W1921,T8562,S171,Python,Low,In Progress
A8347,W1360,T8170,S160,Data Analysis,Medium,Completed
A8348,W1414,T467,S118,UI/UX,Medium,On Hold
A8349,W1899,T70,S155,Python,Medium,Completed
A8350,W1886,T5501,S195,Project Management,Critical,Pending
A8351,W1652,T6199,S186,Cybersecurity,High,On Hold
A8352,W1962,T1513,S195,DevOps,Low,On Hold
A8353,W1013,T2214,S107,Python,Medium,Completed
A8354,W1527,T5881,S108,DevOps,Critical,On Hold
A8355,W1579,T8141,S138,Data Analysis,Medium,Completed
A8356,W1686,T1467,S157,Python,Medium,On Hold
A8357,W1092,T250,S129,C++,Medium,On Hold
A8358,W1907,T6075,S107,Project Management,Critical,In Progress
A8359,W1872,T4301,S132,C++,Low,In Progress
A8360,W1492,T5476,S150,C++,High,Pending
A8361,W1431,T6337,S188,UI/UX,Low,In Progress
A8362,W1796,T6716,S173,C++,Medium,On Hold
A8363,W1603,T305,S189,C++,Critical,On Hold
A8364,W1046,T9111,S152,Cybersecurity,High,Pending
A8365,W1475,T7311,S128,Project Management,High,Pending
A8366,W1753,T1475,S127,Data Analysis,Medium,On Hold
A8367,W1477,T4097,S124,DevOps,Low,Pending
A8368,W1977,T9930,S140,Cybersecurity,Low,Completed
A8369,W1596,T6878,S159,Java,Critical,Pending
A8370,W1185,T9594,S113,Cybersecurity,Medium,In Progress
A8371,W1297,T4872,S105,C++,Medium,In Progress
A8372,W1823,T7692,S161,Java,Medium,Completed
A8373,W1254,T9473,S169,DevOps,Critical,On Hold
A8374,W1891,T2821,S193,DevOps,Low,In Progress
A8375,W1930,T4157,S191,Project Management,Medium,On Hold
A8376,W1863,T3774,S166,Project Management,High,On Hold
A8377,W1530,T5340,S127,Data Analysis,Low,Completed
A8378,W1862,T4245,S177,DevOps,Critical,Pending
A8379,W1224,T1268,S194,Java,High,Pending
A8380,W1453,T5330,S117,UI/UX,High,Completed
A8381,W1484,T199,S145,C++,Low,Completed
A8382,W1156,T5159,S164,Python,Medium,Pending
A8383,W1882,T6222,S136,Data Analysis,High,In Progress
A8384,W1119,T5484,S150,C++,Medium,In Progress
A8385,W1186,T6348,S179,UI/UX,Low,On Hold
A8386,W1142,T7066,S113,Project Management,High,On Hold
A8387,W1698,T3007,S156,Data Analysis,High,Pending
A8388,W1100,T2707,S186,DevOps,Medium,In Progress
A8389,W1200,T8917,S148,Python,Low,Pending
A8390,W1955,T5569,S194,Python,Low,In Progress
A8391,W1135,T9342,S157,Java,Medium,In Progress
A8392,W1388,T57,S122,Java,Low,On Hold
A8393,W1330,T4690,S109,Project Management,Low,Pending
A8394,W1681,T848,S142,DevOps,Low,On Hold
A8395,W1562,T3444,S196,Data Analysis,High,Completed
A8396,W1853,T6121,S167,DevOps,Medium,Pending
A8397,W1703,T1028,S162,Data Analysis,High,On Hold
A8398,W1831,T6608,S134,C++,Critical,On Hold
A8399,W1059,T4382,S161,Cybersecurity,High,In Progress
A8400,W1930,T5066,S104,Cybersecurity,Medium,In Progress
A8401,W1043,T979,S194,Data Analysis,Low,Pending
A8402,W1723,T5302,S197,Project Management,Critical,Completed
A8403,W1120,T3171,S170,UI/UX,Low,Pending
A8404,W1556,T7613,S173,Cybersecurity,High,In Progress
A8405,W1621,T4416,S149,C++,Medium,On Hold
A8406,W1332,T215,S147,Project Management,Low,Pending
A8407,W1136,T9793,S121,Data Analysis,Low,In Progress
A8408,W1571,T1900,S119,UI/UX,Critical,Completed
A8409,W1072,T8187,S144,DevOps,Critical,On Hold
A8410,W1780,T5172,S172,Project Management,Low,Pending
A8411,W1299,T8146,S197,Python,High,On Hold
A8412,W1395,T7525,S146,Data Analysis,Low,On Hold
A8413,W1199,T1711,S116,UI/UX,High,On Hold
A8414,W1879,T3241,S131,UI/UX,Critical,On Hold
A8415,W1958,T5533,S176,C++,High,Pending
A8416,W1785,T7349,S107,DevOps,Medium,On Hold
A8417,W1749,T1181,S150,Project Management,Critical,On Hold
A8418,W1472,T9176,S114,Project Management,Critical,Pending
A8419,W1197,T9592,S114,Python,Medium,Completed
A8420,W1931,T5028,S126,DevOps,Low,Pending
A8421,W1737,T2849,S196,UI/UX,Critical,Completed
A8422,W1888,T5546,S172,Java,Low,Pending
A8423,W1016,T3723,S162,C++,Medium,In Progress
A8424,W1441,T601,S135,Python,Medium,In Progress
A8425,W1720,T2164,S191,Cybersecurity,High,In Progress
A8426,W1235,T9591,S171,Project Management,Low,In Progress
A8427,W1253,T9467,S158,Data Analysis,Medium,Completed
A8428,W1550,T7962,S162,Cybersecurity,Critical,Completed
A8429,W1257,T9152,S136,DevOps,Medium,In Progress
A8430,W1674,T9109,S108,Project Management,Low,On Hold
A8431,W1258,T4903,S134,Java,Medium,Pending
A8432,W1388,T91,S149,Python,Low,Pending
A8433,W1645,T8435,S193,Project Management,Low,In Progress
A8434,W1661,T9824,S166,DevOps,Low,Pending
A8435,W1420,T1342,S170,Project Management,High,On Hold
A8436,W1171,T4145,S121,Java,High,On Hold
A8437,W1547,T5516,S196,Java,Medium,In Progress
A8438,W1032,T8378,S121,C++,Low,Pending
A8439,W1561,T2546,S188,UI/UX,High,In Progress
A8440,W1712,T4194,S128,C++,Critical,In Progress
A8441,W1284,T7353,S132,Data Analysis,Critical,Completed
A8442,W1089,T7936,S175,UI/UX,High,On Hold
